State,District,Crop,Season,Year,Area_Hectares,Production_Tonnes,Yield_t_per_ha,Soil_Type,Water_Requirement,Climate,Fertilizer
Chandigarh,Chandigarh District,Groundnut,Rabi,2017,5053,25669,5.08,Black,Low,Tropical,Organic + NPK
Chandigarh,Chandigarh District,Ragi,Rabi,2017,7003,11554,1.65,Loam,Low,Tropical,NPK
Chandigarh,Chandigarh District,Coconut,Rabi,2018,20170,46391,2.3,Alluvial,Low,Tropical,NPK
Chandigarh,Chandigarh District,Bajra,Zaid,2018,18143,93073,5.13,Alluvial,Medium,Temperate,NPK
Chandigarh,Chandigarh District,Coffee,Kharif,2018,26549,101151,3.81,Loam,Medium,Temperate,NPK
Chandigarh,Chandigarh District,Rice,Kharif,2018,27743,143431,5.17,Loam,Low,Temperate,Organic + NPK
Chandigarh,Chandigarh District,Bajra,Zaid,2018,680,1380,2.03,Loam,Medium,Temperate,Potash
Chandigarh,Chandigarh District,Sugarcane,Zaid,2018,10885,26341,2.42,Alluvial,High,Mountain,NPK
Chandigarh,Chandigarh District,Jowar,Kharif,2018,16699,41914,2.51,Loam,High,Semi-Arid,Organic + NPK
Chandigarh,Chandigarh District,Jowar,Zaid,2018,14314,27482,1.92,Sandy,Low,Temperate,Potash
Chandigarh,Chandigarh District,Onion,Zaid,2018,12589,68987,5.48,Sandy,Medium,Temperate,DAP + Urea
Chandigarh,Chandigarh District,Sugarcane,Kharif,2018,13004,30819,2.37,Red,Medium,Temperate,Urea
Chandigarh,Chandigarh District,Coconut,Kharif,2018,4333,17548,4.05,Black,Low,Humid,Potash
Chandigarh,Chandigarh District,Potato,Zaid,2018,23383,111770,4.78,Black,Low,Humid,Potash
Chandigarh,Chandigarh District,Rubber,Rabi,2019,2777,14384,5.18,Sandy,High,Mountain,DAP + Urea
Chandigarh,Chandigarh District,Mustard,Zaid,2019,2833,10538,3.72,Sandy,High,Tropical,NPK
Chandigarh,Chandigarh District,Ragi,Kharif,2019,26668,63469,2.38,Clay Loam,Low,Semi-Arid,DAP + Urea
Chandigarh,Chandigarh District,Rice,Kharif,2019,22672,127416,5.62,Laterite,Medium,Humid,Urea
Chandigarh,Chandigarh District,Coffee,Kharif,2019,11923,66053,5.54,Sandy,Medium,Temperate,NPK
Chandigarh,Chandigarh District,Mustard,Zaid,2019,5397,27632,5.12,Black,Low,Semi-Arid,Urea
Chandigarh,Chandigarh District,Ragi,Kharif,2019,11774,18956,1.61,Alluvial,Low,Temperate,Organic + NPK
Chandigarh,Chandigarh District,Mustard,Kharif,2019,2483,10354,4.17,Red,Low,Humid,Organic + NPK
Chandigarh,Chandigarh District,Coffee,Zaid,2019,26656,83699,3.14,Sandy,High,Mountain,NPK
Chandigarh,Chandigarh District,Soybean,Zaid,2019,28054,145319,5.18,Red,Medium,Humid,DAP + Urea
Chandigarh,Chandigarh District,Potato,Kharif,2019,23167,50735,2.19,Clay Loam,High,Tropical,NPK
Chandigarh,Chandigarh District,Bajra,Zaid,2019,16674,66862,4.01,Loam,Low,Humid,Organic + NPK
Chandigarh,Chandigarh District,Banana,Rabi,2020,10108,42857,4.24,Red,Medium,Humid,Urea
Chandigarh,Chandigarh District,Tea,Rabi,2020,26512,120364,4.54,Sandy,High,Semi-Arid,Potash
Chandigarh,Chandigarh District,Tea,Kharif,2020,14978,76387,5.1,Loam,Medium,Semi-Arid,Organic + NPK
Chandigarh,Chandigarh District,Maize,Zaid,2020,22633,96642,4.27,Laterite,Low,Semi-Arid,Organic + NPK
Chandigarh,Chandigarh District,Potato,Zaid,2020,11755,38556,3.28,Laterite,Low,Semi-Arid,Potash
Chandigarh,Chandigarh District,Cotton,Rabi,2020,3498,20813,5.95,Sandy,Medium,Humid,Organic + NPK
Chandigarh,Chandigarh District,Bajra,Rabi,2020,29338,80972,2.76,Laterite,High,Semi-Arid,Urea
Chandigarh,Chandigarh District,Tea,Kharif,2020,6428,25004,3.89,Black,Low,Humid,Potash
Chandigarh,Chandigarh District,Maize,Rabi,2020,1982,7273,3.67,Black,Low,Mountain,Organic + NPK
Chandigarh,Chandigarh District,Soybean,Zaid,2020,3977,22112,5.56,Alluvial,High,Temperate,DAP + Urea
Chandigarh,Chandigarh District,Tea,Zaid,2020,9480,52708,5.56,Alluvial,Medium,Humid,NPK
Chandigarh,Chandigarh District,Ragi,Kharif,2020,17252,79704,4.62,Black,Medium,Tropical,Potash
Chandigarh,Chandigarh District,Rice,Zaid,2021,11677,17632,1.51,Loam,High,Semi-Arid,Organic + NPK
Chandigarh,Chandigarh District,Jowar,Rabi,2021,13439,47842,3.56,Red,Medium,Semi-Arid,Potash
Chandigarh,Chandigarh District,Bajra,Rabi,2021,9227,20945,2.27,Red,High,Humid,NPK
Chandigarh,Chandigarh District,Ragi,Kharif,2021,21065,80257,3.81,Red,Medium,Humid,DAP + Urea
Chandigarh,Chandigarh District,Cotton,Rabi,2021,6471,29184,4.51,Alluvial,High,Humid,Potash
Chandigarh,Chandigarh District,Jute,Zaid,2021,8580,40840,4.76,Laterite,Low,Semi-Arid,DAP + Urea
Chandigarh,Chandigarh District,Rubber,Kharif,2021,11108,22771,2.05,Sandy,Low,Semi-Arid,DAP + Urea
Chandigarh,Chandigarh District,Tea,Rabi,2021,1849,6878,3.72,Clay Loam,Medium,Humid,Potash
Chandigarh,Chandigarh District,Cotton,Zaid,2021,12965,49137,3.79,Alluvial,Low,Mountain,Potash
Chandigarh,Chandigarh District,Bajra,Zaid,2021,9435,33494,3.55,Loam,High,Semi-Arid,DAP + Urea
Chandigarh,Chandigarh District,Rice,Rabi,2021,28921,157908,5.46,Black,High,Tropical,Potash
Chandigarh,Chandigarh District,Groundnut,Rabi,2021,2478,13034,5.26,Laterite,Low,Temperate,DAP + Urea
Chandigarh,Chandigarh District,Maize,Rabi,2022,10146,22219,2.19,Sandy,Medium,Semi-Arid,Organic + NPK
Chandigarh,Chandigarh District,Tea,Kharif,2022,21932,52856,2.41,Red,Medium,Mountain,DAP + Urea
Chandigarh,Chandigarh District,Cotton,Kharif,2022,14853,48272,3.25,Alluvial,Low,Mountain,Potash
Chandigarh,Chandigarh District,Maize,Rabi,2022,7663,39234,5.12,Alluvial,Low,Semi-Arid,Organic + NPK
Chandigarh,Chandigarh District,Coconut,Rabi,2022,19109,59428,3.11,Alluvial,Medium,Mountain,NPK
Chandigarh,Chandigarh District,Coffee,Kharif,2022,11448,58613,5.12,Loam,Low,Humid,DAP + Urea
Chandigarh,Chandigarh District,Banana,Kharif,2022,28977,117356,4.05,Alluvial,High,Tropical,Urea
Chandigarh,Chandigarh District,Rice,Rabi,2022,7033,10549,1.5,Loam,High,Mountain,Organic + NPK
Chandigarh,Chandigarh District,Coconut,Rabi,2022,24516,50257,2.05,Black,High,Humid,Potash
Chandigarh,Chandigarh District,Soybean,Kharif,2022,9424,35999,3.82,Alluvial,Low,Temperate,Organic + NPK
Chandigarh,Chandigarh District,Banana,Kharif,2022,17183,78526,4.57,Clay Loam,Low,Mountain,DAP + Urea
Chandigarh,Chandigarh District,Jowar,Kharif,2022,21726,41713,1.92,Alluvial,High,Humid,Potash
Chandigarh,Chandigarh District,Potato,Rabi,2023,28241,118894,4.21,Black,High,Mountain,Potash
Chandigarh,Chandigarh District,Ragi,Kharif,2023,11829,59381,5.02,Sandy,High,Tropical,Organic + NPK
Chandigarh,Chandigarh District,Bajra,Zaid,2023,24276,46367,1.91,Red,Low,Tropical,Urea
Chandigarh,Chandigarh District,Banana,Rabi,2023,26095,121602,4.66,Clay Loam,High,Humid,Organic + NPK
Chandigarh,Chandigarh District,Wheat,Zaid,2023,597,2811,4.71,Loam,Low,Humid,DAP + Urea
Chandigarh,Chandigarh District,Soybean,Zaid,2023,5872,17028,2.9,Red,Medium,Humid,Urea
Chandigarh,Chandigarh District,Mustard,Zaid,2023,10643,23946,2.25,Laterite,Low,Semi-Arid,Urea
Chandigarh,Chandigarh District,Coconut,Rabi,2023,11372,54244,4.77,Alluvial,Medium,Humid,NPK
Chandigarh,Chandigarh District,Mustard,Kharif,2023,4903,27211,5.55,Sandy,Medium,Humid,Urea
Chandigarh,Chandigarh District,Ragi,Kharif,2023,29749,68125,2.29,Black,Medium,Mountain,Urea
Chandigarh,Chandigarh District,Sugarcane,Zaid,2023,19253,61417,3.19,Red,Medium,Semi-Arid,Organic + NPK
Chandigarh,Chandigarh District,Rice,Kharif,2023,10743,21056,1.96,Sandy,High,Semi-Arid,Organic + NPK
Chandigarh,Chandigarh District,Banana,Zaid,2024,9079,28235,3.11,Loam,High,Tropical,NPK
Chandigarh,Chandigarh District,Rice,Rabi,2024,11205,34959,3.12,Clay Loam,High,Semi-Arid,DAP + Urea
Chandigarh,Chandigarh District,Onion,Zaid,2024,20586,50847,2.47,Alluvial,Low,Temperate,Potash
Chandigarh,Chandigarh District,Rubber,Zaid,2024,19683,116523,5.92,Laterite,Low,Mountain,Organic + NPK
Chandigarh,Chandigarh District,Tea,Rabi,2024,12644,54369,4.3,Black,High,Tropical,NPK
Chandigarh,Chandigarh District,Cotton,Kharif,2024,21767,118630,5.45,Clay Loam,Low,Semi-Arid,Organic + NPK
Chandigarh,Chandigarh District,Wheat,Rabi,2024,26056,39084,1.5,Laterite,Low,Semi-Arid,Potash
Chandigarh,Chandigarh District,Jowar,Kharif,2024,26989,155456,5.76,Clay Loam,Medium,Tropical,Potash
Chandigarh,Chandigarh District,Maize,Rabi,2024,3202,15369,4.8,Sandy,High,Tropical,NPK
Chandigarh,Chandigarh District,Wheat,Zaid,2024,9531,38600,4.05,Clay Loam,High,Humid,Potash
Chandigarh,Chandigarh District,Jowar,Zaid,2024,17241,77756,4.51,Laterite,High,Temperate,Organic + NPK
Chandigarh,Chandigarh District,Maize,Kharif,2024,6345,37816,5.96,Laterite,High,Temperate,Urea
Chandigarh,Chandigarh District,Bajra,Kharif,2025,24487,47504,1.94,Red,Low,Semi-Arid,DAP + Urea
Chandigarh,Chandigarh District,Potato,Zaid,2025,3857,7598,1.97,Black,High,Mountain,Organic + NPK
Chandigarh,Chandigarh District,Sugarcane,Rabi,2025,5240,15300,2.92,Red,Low,Semi-Arid,Potash
Chandigarh,Chandigarh District,Tea,Rabi,2025,3235,9316,2.88,Alluvial,Low,Mountain,Organic + NPK
Chandigarh,Chandigarh District,Ragi,Zaid,2025,13113,55861,4.26,Laterite,Low,Mountain,DAP + Urea
Chandigarh,Chandigarh District,Mustard,Zaid,2025,4899,11659,2.38,Loam,Low,Temperate,Organic + NPK
Chandigarh,Chandigarh District,Rice,Kharif,2025,13273,25616,1.93,Red,High,Humid,Urea
Chandigarh,Chandigarh District,Soybean,Rabi,2025,21153,57747,2.73,Sandy,High,Humid,Organic + NPK
Chandigarh,Chandigarh District,Cotton,Zaid,2025,19802,54455,2.75,Alluvial,Medium,Humid,Urea
Chandigarh,Chandigarh District,Bajra,Kharif,2025,11132,26828,2.41,Sandy,High,Tropical,NPK
Chandigarh,Chandigarh District,Jute,Zaid,2025,12973,67070,5.17,Loam,Low,Temperate,NPK
Chandigarh,Chandigarh District,Groundnut,Rabi,2025,6913,30209,4.37,Red,Medium,Temperate,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Jute,Rabi,2016,3035,8680,2.86,Black,Medium,Mountain,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Potato,Rabi,2016,21494,124235,5.78,Laterite,Low,Mountain,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Rubber,Rabi,2016,11761,39987,3.4,Loam,Medium,Humid,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Tea,Rabi,2016,19912,78055,3.92,Black,High,Humid,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Maize,Rabi,2016,15054,38839,2.58,Red,High,Humid,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Bajra,Rabi,2016,8780,18262,2.08,Clay Loam,High,Temperate,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Potato,Kharif,2016,22029,130411,5.92,Alluvial,Medium,Humid,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Tea,Kharif,2016,7072,22488,3.18,Black,Low,Temperate,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Rubber,Zaid,2016,15544,63574,4.09,Alluvial,Medium,Humid,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Groundnut,Zaid,2016,23912,85126,3.56,Sandy,High,Humid,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Jute,Kharif,2016,8618,39815,4.62,Black,Low,Temperate,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Coconut,Zaid,2016,14919,34761,2.33,Clay Loam,Low,Temperate,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Potato,Rabi,2017,6260,36370,5.81,Red,High,Temperate,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Onion,Rabi,2017,26083,108244,4.15,Black,Medium,Mountain,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Sugarcane,Kharif,2017,7894,46495,5.89,Black,High,Mountain,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Jowar,Kharif,2017,2320,5730,2.47,Loam,High,Tropical,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Sugarcane,Kharif,2017,26911,86922,3.23,Laterite,Medium,Humid,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Potato,Rabi,2017,8437,42691,5.06,Sandy,Medium,Temperate,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Jute,Rabi,2017,22866,53049,2.32,Black,Low,Mountain,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Coconut,Rabi,2017,29139,131999,4.53,Red,Medium,Humid,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Coconut,Kharif,2017,7686,21136,2.75,Loam,Medium,Mountain,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Groundnut,Zaid,2017,2110,3966,1.88,Clay Loam,High,Mountain,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Banana,Zaid,2017,5143,27052,5.26,Alluvial,Low,Mountain,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Rubber,Kharif,2017,16012,88066,5.5,Alluvial,Low,Tropical,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Cotton,Rabi,2018,25791,118380,4.59,Clay Loam,Low,Mountain,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Cotton,Kharif,2018,4826,9314,1.93,Red,High,Tropical,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Groundnut,Zaid,2018,19387,31988,1.65,Laterite,High,Semi-Arid,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Coconut,Kharif,2018,17939,42515,2.37,Red,High,Tropical,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Sugarcane,Kharif,2018,19707,107600,5.46,Clay Loam,Medium,Temperate,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Jute,Kharif,2018,10748,58469,5.44,Clay Loam,Medium,Temperate,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Onion,Kharif,2018,4940,9880,2,Sandy,High,Tropical,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Soybean,Kharif,2018,1627,9631,5.92,Sandy,Low,Temperate,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Banana,Zaid,2018,26750,158627,5.93,Clay Loam,High,Temperate,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Rice,Kharif,2018,17104,65679,3.84,Alluvial,Medium,Tropical,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Jowar,Rabi,2018,5843,22787,3.9,Red,High,Semi-Arid,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Wheat,Rabi,2018,5905,23029,3.9,Red,Medium,Mountain,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Apple,Zaid,2019,12846,40336,3.14,Loam,Low,Temperate,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Tea,Kharif,2019,14482,27081,1.87,Sandy,Low,Tropical,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Potato,Zaid,2019,19801,78609,3.97,Alluvial,High,Tropical,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Apple,Zaid,2019,23078,99696,4.32,Sandy,High,Tropical,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Onion,Zaid,2019,26718,100994,3.78,Clay Loam,High,Semi-Arid,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Apple,Rabi,2019,9431,29707,3.15,Loam,Low,Mountain,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Wheat,Zaid,2019,3109,18187,5.85,Sandy,Medium,Humid,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Soybean,Kharif,2019,10997,21994,2,Clay Loam,Medium,Humid,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Onion,Kharif,2019,24118,80554,3.34,Loam,Medium,Mountain,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Wheat,Rabi,2019,25795,102664,3.98,Laterite,High,Tropical,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Potato,Kharif,2019,26331,79256,3.01,Sandy,Low,Humid,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Soybean,Zaid,2019,3413,5836,1.71,Alluvial,Medium,Semi-Arid,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Ragi,Rabi,2020,13294,42009,3.16,Loam,Low,Tropical,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Coffee,Kharif,2020,12139,48798,4.02,Sandy,High,Temperate,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Tea,Rabi,2020,15602,63812,4.09,Clay Loam,High,Semi-Arid,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Sugarcane,Zaid,2020,13725,71370,5.2,Alluvial,Medium,Semi-Arid,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Sugarcane,Zaid,2020,9301,44737,4.81,Clay Loam,Low,Tropical,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Groundnut,Rabi,2020,18719,111003,5.93,Black,Low,Semi-Arid,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Cotton,Rabi,2020,19822,31715,1.6,Sandy,Low,Mountain,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Jute,Zaid,2020,27088,151151,5.58,Clay Loam,Medium,Temperate,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Potato,Zaid,2020,12264,59480,4.85,Clay Loam,Medium,Temperate,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Coconut,Zaid,2020,11365,23639,2.08,Laterite,Medium,Temperate,DAP + Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Tea,Zaid,2020,1256,6594,5.25,Sandy,Low,Mountain,Potash
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Sugarcane,Rabi,2020,28680,60228,2.1,Black,Low,Semi-Arid,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Tea,Zaid,2021,11592,26197,2.26,Black,High,Mountain,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Apple,Kharif,2021,8622,26641,3.09,Laterite,Medium,Tropical,Organic + NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Rubber,Zaid,2021,27672,55620,2.01,Sandy,Low,Mountain,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Cotton,Rabi,2021,13180,65636,4.98,Sandy,High,Semi-Arid,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Potato,Zaid,2021,17300,84943,4.91,Red,Low,Semi-Arid,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Jute,Kharif,2021,5922,30853,5.21,Loam,High,Temperate,NPK
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Apple,Zaid,2021,17218,63362,3.68,Alluvial,Low,Humid,Urea
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District,Maize,Kharif,2021,4591,12349,2.69,Black,Medium,Semi-Arid,NPK
